"employee_id","boss_id","dept"
66455,180006,"HR"
84,182038,"sales"
89554,134728,"marketing"
123807,164326,"sales"
128473,135846,"sales"
103912,89002,"sales"
52011,75242,"engineering"
131595,122197,"engineering"
199810,171499,"engineering"
109308,110464,"marketing"
90214,4384,"HR"
157831,48690,"sales"
44737,191495,"sales"
176306,14299,"engineering"
27018,89619,"HR"
61182,114011,"engineering"
36939,98558,"engineering"
79582,60489,"marketing"
87280,74264,"marketing"
95883,154292,"engineering"
184130,148418,"engineering"
80045,196490,"HR"
146046,161727,"engineering"
66792,52525,"engineering"
24461,148260,"marketing"
119564,194904,"HR"
105877,43602,"engineering"
106438,180037,"sales"
111007,87613,"engineering"
5687,34134,"sales"
6583,156927,"marketing"
136147,100942,"sales"
59139,129410,"sales"
149538,171461,"HR"
20707,138772,"sales"
73846,171907,"sales"
50279,742,"HR"
104101,181219,"marketing"
35374,76073,"engineering"
93998,101484,"engineering"
97891,77866,"marketing"
5282,32248,"sales"
49799,135804,"HR"
81391,101981,"sales"
120023,134944,"sales"
73604,99139,"sales"
89244,129626,"marketing"
142104,47553,"engineering"
123803,155570,"marketing"
178408,7212,"marketing"
167877,119833,"sales"
1367,193518,"sales"
127089,151005,"marketing"
19746,76135,"marketing"
137131,191351,"marketing"
121441,102684,"sales"
127601,53826,"HR"
108474,22887,"HR"
92273,191073,"sales"
153174,75045,"marketing"
191630,162381,"engineering"
168861,154170,"engineering"
5129,184236,"HR"
43706,55883,"engineering"
103286,3260,"engineering"
102310,77766,"marketing"
20667,116289,"engineering"
160003,137369,"sales"
84629,81421,"HR"
66765,96060,"HR"
114263,118506,"HR"
74017,29547,"engineering"
28336,52313,"sales"
48737,4384,"HR"
149966,130342,"HR"
199161,181772,"sales"
161004,84828,"engineering"
71444,34163,"sales"
31260,115591,"sales"
96489,123358,"sales"
68596,146473,"marketing"
180285,136147,"sales"
24489,176424,"marketing"
22160,48730,"marketing"
151838,3917,"sales"
33060,78516,"sales"
109934,180924,"marketing"
97930,62990,"sales"
176986,167877,"sales"
145308,158056,"engineering"
134358,71945,"engineering"
87625,142104,"engineering"
185166,177495,"HR"
153655,184236,"HR"
159620,179929,"sales"
81226,22887,"HR"
61788,69345,"sales"
144370,32938,"engineering"
36588,124014,"sales"
115586,168742,"sales"
70050,195795,"sales"
80604,125755,"marketing"
39460,192056,"HR"
179301,29749,"HR"
142718,47863,"engineering"
73982,65522,"sales"
100567,126257,"engineering"
132144,171940,"marketing"
37423,134048,"sales"
2957,71130,"engineering"
22713,27704,"sales"
140697,81644,"engineering"
80710,166928,"engineering"
21073,67151,"engineering"
22499,62298,"HR"
40973,108164,"sales"
161809,54997,"sales"
172555,71757,"marketing"
161091,75045,"marketing"
36630,26757,"marketing"
1114,168342,"engineering"
65758,34134,"sales"
163136,30468,"engineering"
18030,172246,"sales"
171580,68821,"engineering"
53025,55653,"sales"
108555,185976,"engineering"
160856,94030,"sales"
178459,136147,"sales"
137765,54136,"marketing"
96361,180037,"sales"
60675,166928,"engineering"
70659,48352,"engineering"
138983,157064,"marketing"
133628,26183,"sales"
13731,193518,"sales"
153321,30640,"engineering"
178817,191649,"sales"
76531,182028,"engineering"
63387,170922,"sales"
46653,34134,"sales"
15020,181219,"marketing"
9480,92403,"sales"
161539,66453,"engineering"
37286,148418,"engineering"
112600,119658,"engineering"
36852,161727,"engineering"
97146,46957,"sales"
80609,87330,"engineering"
99006,47472,"engineering"
174779,181311,"sales"
77923,183283,"HR"
85096,122197,"engineering"
159618,184885,"HR"
163659,52313,"sales"
116819,105542,"marketing"
65548,85717,"sales"
194519,78215,"sales"
77381,189222,"engineering"
105851,135848,"marketing"
30067,33665,"HR"
65910,12649,"engineering"
130903,180924,"marketing"
96679,182531,"sales"
7941,27704,"sales"
131100,140061,"sales"
195457,159906,"sales"
31320,179929,"sales"
44715,160261,"marketing"
92446,168742,"sales"
37794,139278,"HR"
85190,136147,"sales"
169330,167877,"sales"
194409,47748,"HR"
101981,134865,"sales"
76894,161727,"engineering"
65929,182556,"sales"
118583,71757,"marketing"
126097,9706,"sales"
73476,55883,"engineering"
66090,34280,"sales"
64637,34163,"sales"
95489,43420,"sales"
166665,70406,"marketing"
102809,94447,"HR"
180460,51121,"HR"
18699,111082,"sales"
126754,1050,"engineering"
78902,5743,"sales"
66299,43420,"sales"
30973,132309,"sales"
48871,94507,"engineering"
143770,103421,"engineering"
78710,102498,"HR"
74185,75045,"marketing"
116962,142850,"sales"
136244,198875,"engineering"
110625,71152,"HR"
43773,177805,"marketing"
87570,153412,"marketing"
90167,53390,"sales"
145161,69728,"engineering"
130518,99121,"marketing"
166741,97647,"marketing"
193135,18312,"engineering"
69273,195165,"engineering"
60892,107694,"HR"
104514,96060,"HR"
168315,73893,"sales"
186503,34714,"sales"
194161,127266,"marketing"
73084,130342,"HR"
40,123502,"HR"
140728,94030,"sales"
19888,109671,"marketing"
75485,70547,"marketing"
132678,43858,"engineering"
48129,87762,"sales"
100287,22887,"HR"
175825,76135,"marketing"
38291,122145,"engineering"
18639,67522,"sales"
4624,159996,"sales"
189742,116660,"HR"
171182,41991,"sales"
52230,189890,"engineering"
81860,49002,"engineering"
73338,7212,"marketing"
65093,138432,"sales"
107634,98419,"marketing"
94533,129287,"HR"
26526,47260,"HR"
185623,22090,"marketing"
80029,57938,"engineering"
135422,189038,"engineering"
85596,21470,"marketing"
18815,5374,"sales"
190249,134556,"marketing"
130497,157931,"engineering"
173142,8812,"HR"
23781,141317,"sales"
192348,142926,"engineering"
48352,161284,"engineering"
178923,141079,"engineering"
53892,82657,"sales"
194462,199184,"sales"
164046,189627,"sales"
175117,102043,"marketing"
72775,197896,"HR"
145829,131620,"sales"
152080,73649,"sales"
43386,113189,"sales"
6211,193920,"sales"
137912,193621,"sales"
62637,102727,"marketing"
194716,162518,"sales"
120649,66306,"engineering"
96249,8856,"marketing"
43559,51288,"engineering"
137811,132399,"sales"
122857,146404,"marketing"
103093,189890,"engineering"
190315,24287,"HR"
151455,55883,"engineering"
40494,150189,"HR"
33020,80240,"HR"
113189,193088,"sales"
98316,191495,"sales"
22332,58365,"marketing"
137256,134982,"sales"
62081,3917,"sales"
49953,144401,"sales"
57443,8812,"HR"
49028,138432,"sales"
58365,196484,"marketing"
117030,109804,"engineering"
168179,72965,"sales"
49683,742,"HR"
175382,108428,"engineering"
57019,122762,"sales"
195263,53374,"sales"
52027,199184,"sales"
95144,74264,"marketing"
90032,1791,"HR"
52951,54997,"sales"
98912,193818,"HR"
153170,121419,"engineering"
15277,132307,"engineering"
59749,33665,"HR"
149032,27704,"sales"
123154,116660,"HR"
164326,193088,"sales"
141800,132192,"HR"
170358,98967,"marketing"
38081,22145,"sales"
175846,91124,"sales"
35114,92585,"marketing"
29749,39785,"HR"
105738,73106,"engineering"
194076,168951,"sales"
45040,95609,"sales"
14241,37154,"marketing"
183752,47618,"marketing"
64893,160618,"sales"
47954,29410,"engineering"
85665,138772,"sales"
196675,199184,"sales"
183705,73254,"HR"
11522,26183,"sales"
145892,132309,"sales"
106322,41721,"marketing"
97792,159638,"HR"
156949,48352,"engineering"
25076,151005,"marketing"
136800,19424,"engineering"
73468,20901,"engineering"
149878,142630,"HR"
195578,189222,"engineering"
92314,80043,"HR"
62116,62161,"marketing"
151214,164501,"HR"
197520,98967,"marketing"
67896,92585,"marketing"
139857,84193,"marketing"
110499,172321,"sales"
50844,87733,"sales"
123190,133420,"sales"
8145,69379,"sales"
107116,197206,"marketing"
179108,64724,"marketing"
17970,171499,"engineering"
147454,4421,"sales"
68484,102026,"sales"
140473,64724,"marketing"
195265,168415,"HR"
48000,142850,"sales"
170004,119964,"marketing"
148984,3917,"sales"
42444,162381,"engineering"
100654,184236,"HR"
148358,159098,"engineering"
38044,168742,"sales"
42714,145126,"sales"
25609,199950,"HR"
185976,119832,"engineering"
40069,140542,"sales"
181214,144219,"engineering"
93025,74066,"engineering"
42644,98558,"engineering"
152837,19424,"engineering"
115678,193920,"sales"
198517,20828,"marketing"
184512,109804,"engineering"
38123,102498,"HR"
135101,91002,"marketing"
188389,72965,"sales"
61344,73034,"engineering"
193370,71757,"marketing"
18800,181996,"engineering"
22518,198875,"engineering"
165154,103912,"sales"
123441,132399,"sales"
79086,76135,"marketing"
123610,114572,"marketing"
155427,175361,"sales"
34163,65451,"sales"
11088,6335,"sales"
103923,126257,"engineering"
36453,69943,"sales"
194078,162889,"marketing"
183353,88779,"sales"
89068,25367,"marketing"
22367,48912,"engineering"
86114,186283,"engineering"
52189,193920,"sales"
106304,147715,"sales"
135099,52313,"sales"
105386,196490,"HR"
105954,150408,"engineering"
121096,40920,"marketing"
192710,148795,"engineering"
62787,26757,"marketing"
168336,168415,"HR"
37070,193763,"engineering"
153224,92210,"sales"
107152,51535,"engineering"
44346,90834,"sales"
52923,134865,"sales"
154905,95841,"engineering"
157239,180854,"sales"
39828,115591,"sales"
138823,124994,"HR"
199683,198875,"engineering"
107169,114011,"engineering"
29547,47553,"engineering"
147265,18939,"sales"
13707,131525,"sales"
76815,188118,"sales"
134191,168942,"HR"
59353,152076,"engineering"
97606,138432,"sales"
58976,48730,"marketing"
91854,160261,"marketing"
123040,110091,"engineering"
85321,127769,"engineering"
195238,157064,"marketing"
172889,49727,"sales"
147859,53390,"sales"
87826,198875,"engineering"
136468,167941,"sales"
167453,129626,"marketing"
42937,55431,"sales"
21841,104539,"HR"
25857,122197,"engineering"
116774,71595,"engineering"
132309,163049,"sales"
92585,114137,"marketing"
2806,126368,"sales"
98389,37220,"engineering"
75814,168742,"sales"
64373,74170,"sales"
66160,79285,"sales"
44732,142685,"sales"
170922,129381,"sales"
75878,17211,"HR"
40332,11507,"HR"
87367,198403,"sales"
133745,191649,"sales"
79111,160476,"sales"
180396,1808,"engineering"
123032,132187,"engineering"
145328,121527,"marketing"
199294,192132,"marketing"
52971,172717,"HR"
143664,190065,"marketing"
139938,779,"marketing"
177837,80043,"HR"
97156,103981,"marketing"
155801,41335,"engineering"
36347,47472,"engineering"
130736,81421,"HR"
5699,169833,"HR"
3793,197832,"marketing"
22726,107694,"HR"
188816,33266,"marketing"
68126,101981,"sales"
134248,115694,"engineering"
33176,82657,"sales"
60733,197206,"marketing"
32228,4259,"engineering"
87541,142630,"HR"
135848,121096,"marketing"
134982,66119,"sales"
187369,103448,"sales"
23896,82463,"marketing"
124893,149778,"marketing"
158959,58522,"engineering"
125338,151696,"HR"
115738,149135,"engineering"
126613,148795,"engineering"
173939,156036,"marketing"
18478,154381,"sales"
127577,185285,"HR"
142795,112643,"sales"
25704,198240,"sales"
28202,115856,"sales"
15747,75242,"engineering"
21585,73649,"sales"
74397,144211,"engineering"
132283,49002,"engineering"
74575,14470,"sales"
139032,11277,"sales"
7723,60489,"marketing"
41286,144211,"engineering"
99336,29508,"HR"
137988,189742,"HR"
123669,79934,"engineering"
116425,169833,"HR"
167921,147555,"engineering"
66324,1610,"engineering"
91623,742,"HR"
17120,103421,"engineering"
87929,2308,"sales"
192253,158609,"sales"
192542,169223,"engineering"
199956,5282,"sales"
118607,23565,"sales"
173347,193518,"sales"
131965,54315,"sales"
46364,142926,"engineering"
114636,66692,"sales"
178769,12877,"engineering"
123546,125755,"marketing"
126609,73489,"sales"
50152,171499,"engineering"
149932,125755,"marketing"
56219,61038,"sales"
118769,119832,"engineering"
133829,14465,"HR"
117298,199282,"marketing"
24164,34977,"sales"
50832,91002,"marketing"
57105,105395,"engineering"
194784,59327,"HR"
73034,161284,"engineering"
142151,170922,"sales"
106175,197896,"HR"
119514,108428,"engineering"
81559,198879,"sales"
94687,111082,"sales"
139359,62298,"HR"
116022,94507,"engineering"
8411,87330,"engineering"
100779,147642,"sales"
5615,41721,"marketing"
90513,111508,"marketing"
140671,38308,"marketing"
105578,148984,"sales"
72941,138772,"sales"
21555,156927,"marketing"
188719,132399,"sales"
14387,159906,"sales"
127000,61517,"HR"
105197,10357,"marketing"
196043,148032,"sales"
181353,48352,"engineering"
186587,148646,"engineering"
109671,191391,"marketing"
94491,122567,"engineering"
183869,185673,"engineering"
77361,175361,"sales"
89871,17291,"sales"
85651,77766,"marketing"
59484,4384,"HR"
85717,47127,"sales"
162518,32510,"sales"
195252,192145,"sales"
104760,69903,"engineering"
196050,180006,"HR"
137130,198531,"sales"
82339,165442,"sales"
149850,27781,"marketing"
100976,18939,"sales"
76511,144219,"engineering"
32268,16510,"sales"
149696,135238,"sales"
102093,148032,"sales"
108269,102632,"marketing"
119589,119576,"engineering"
121714,41808,"HR"
147090,174009,"HR"
190818,140393,"engineering"
17718,77556,"HR"
73133,92765,"engineering"
77857,152500,"HR"
129565,147103,"engineering"
24468,130135,"HR"
88936,3235,"sales"
54251,126368,"sales"
197206,91869,"marketing"
88655,171940,"marketing"
169015,91002,"marketing"
186118,82463,"marketing"
21846,102026,"sales"
89960,71152,"HR"
184295,18627,"marketing"
174189,47863,"engineering"
42576,24979,"marketing"
167987,142104,"engineering"
145975,57938,"engineering"
111284,118769,"engineering"
139180,71532,"marketing"
168426,17291,"sales"
81173,181781,"HR"
194528,85791,"sales"
77344,158056,"engineering"
162085,90639,"marketing"
166450,32159,"sales"
51802,168797,"marketing"
110004,64750,"engineering"
153551,47755,"sales"
140664,8198,"engineering"
93159,162381,"engineering"
31049,113124,"sales"
54668,135846,"sales"
98196,102815,"sales"
155138,189148,"HR"
166319,147016,"sales"
81217,160261,"marketing"
41207,181772,"sales"
164429,11275,"marketing"
10631,59939,"marketing"
99459,116180,"engineering"
51671,94507,"engineering"
80661,170431,"marketing"
42381,182556,"sales"
75374,160618,"sales"
133544,186086,"engineering"
38678,154292,"engineering"
169872,98558,"engineering"
144320,47472,"engineering"
100675,8711,"marketing"
151698,60319,"sales"
79613,184236,"HR"
55493,102815,"sales"
16168,175434,"sales"
18295,176367,"engineering"
124433,176415,"engineering"
177475,51331,"HR"
32316,191073,"sales"
21741,180925,"sales"
73129,150189,"HR"
171705,61443,"HR"
90715,26757,"marketing"
86090,175434,"sales"
145745,136468,"sales"
66261,1872,"engineering"
114769,123258,"marketing"
92008,45803,"sales"
103257,110878,"engineering"
182038,79285,"sales"
108309,160476,"sales"
1285,122197,"engineering"
195795,59535,"sales"
147940,10357,"marketing"
40557,88007,"sales"
149164,101484,"engineering"
135956,148984,"sales"
117564,39388,"sales"
779,196484,"marketing"
171446,148418,"engineering"
132916,69379,"sales"
38073,80728,"engineering"
24807,158777,"marketing"
187001,169833,"HR"
139846,158888,"sales"
163170,68821,"engineering"
14517,67522,"sales"
147425,252,"HR"
162151,5222,"sales"
131345,90834,"sales"
184462,174122,"engineering"
182534,23100,"engineering"
111896,134671,"sales"
13465,168797,"marketing"
36609,39388,"sales"
98931,103443,"marketing"
199398,82698,"sales"
193010,44056,"HR"
12869,29410,"engineering"
105942,108164,"sales"
48471,168742,"sales"
50921,71152,"HR"
52920,65522,"sales"
149144,192414,"sales"
133469,146111,"HR"
129745,47748,"HR"
199622,76073,"engineering"
46514,74066,"engineering"
168062,37220,"engineering"
82971,16510,"sales"
99934,110091,"engineering"
41336,76310,"engineering"
37827,169231,"sales"
162461,132399,"sales"
166020,6335,"sales"
87610,69345,"sales"
67673,23120,"marketing"
6729,51121,"HR"
30568,130135,"HR"
9987,4394,"marketing"
986,37220,"engineering"
38198,171461,"HR"
189462,139180,"marketing"
27272,59939,"marketing"
78847,123358,"sales"
178134,55858,"engineering"
57181,120638,"engineering"
182819,181311,"sales"
181566,97647,"marketing"
123270,147642,"sales"
53934,177805,"marketing"
12939,177489,"marketing"
19052,136468,"sales"
106466,88007,"sales"
168037,78997,"engineering"
19354,166928,"engineering"
14934,111974,"engineering"
144361,52923,"sales"
17291,92713,"sales"
131133,55653,"sales"
104399,190060,"sales"
167650,119481,"engineering"
182815,113124,"sales"
126409,173939,"marketing"
163389,22887,"HR"
93835,158777,"marketing"
153404,51121,"HR"
183551,123502,"HR"
21163,43704,"HR"
149162,134671,"sales"
119838,131620,"sales"
180741,194904,"HR"
177166,192589,"engineering"
150890,97919,"HR"
190630,1050,"engineering"
136635,103448,"sales"
57316,157492,"sales"
21566,41080,"sales"
171500,57185,"engineering"
85643,34977,"sales"
95573,149696,"sales"
12448,56316,"sales"
143476,146473,"marketing"
15795,55858,"engineering"
112784,147249,"engineering"
195194,39460,"HR"
192369,131950,"sales"
31140,37124,"sales"
22956,132309,"sales"
171489,156010,"engineering"
138403,146220,"marketing"
197299,2644,"sales"
11426,198875,"engineering"
105752,59555,"marketing"
185940,80728,"engineering"
70987,4394,"marketing"
175712,92845,"engineering"
34430,55972,"HR"
104120,70406,"marketing"
133570,147249,"engineering"
27355,46957,"sales"
86123,122145,"engineering"
104709,94683,"marketing"
30901,68222,"HR"
26830,159906,"sales"
2067,8193,"engineering"
33709,127266,"marketing"
152382,70406,"marketing"
142200,47748,"HR"
118720,7212,"marketing"
177875,14470,"sales"
169662,181996,"engineering"
132092,22090,"marketing"
146309,123000,"sales"
168564,8665,"sales"
144949,47618,"marketing"
106586,70547,"marketing"
93280,192132,"marketing"
69344,62043,"engineering"
153717,129778,"HR"
173255,184885,"HR"
135200,78516,"sales"
13411,191495,"sales"
173360,81811,"sales"
117588,115593,"HR"
61489,95522,"marketing"
