"employee_id","signing_bonus","salary","degree_level","sex","yrs_experience"
197272,1,114000,"Bachelor","M",5
26945,0,334000,"PhD","M",1
78412,0,267000,"Bachelor","M",4
36983,0,262000,"Master","M",5
121233,0,289000,"High_School","F",21
140343,0,167000,"Master","M",1
141073,0,117000,"Bachelor","F",3
11121,0,311000,"Bachelor","M",1
188300,0,150000,"Bachelor","M",1
8505,1,183000,"PhD","M",7
160775,0,138000,"Master","F",5
36630,0,121000,"Bachelor","M",9
59470,1,255000,"Master","M",2
118078,0,82000,"High_School","M",4
39248,0,67000,"Master","F",2
143359,0,133000,"Bachelor","M",1
41286,0,282000,"Bachelor","M",5
66873,1,265000,"PhD","M",6
3732,0,105000,"Bachelor","F",2
84050,0,149000,"Bachelor","M",6
139938,1,213000,"Master","M",2
47570,0,96000,"Bachelor","F",4
148126,0,66000,"Master","M",1
165201,0,286000,"Master","M",6
196516,0,77000,"Master","M",4
62879,0,235000,"Master","F",2
155850,1,229000,"High_School","M",5
124324,0,229000,"PhD","M",2
61499,0,192000,"Master","M",1
110550,0,299000,"Master","F",3
151549,0,66000,"Master","M",9
199294,0,187000,"PhD","F",6
196223,1,199000,"PhD","F",5
39397,1,237000,"Bachelor","M",2
22262,0,343000,"Master","M",6
148572,0,360000,"High_School","M",2
50180,0,154000,"Bachelor","M",2
183869,0,396000,"Bachelor","M",4
33474,0,88000,"Master","F",3
97136,1,78000,"Master","F",4
44612,1,88000,"Master","F",2
142244,0,72000,"High_School","M",6
191736,0,87000,"PhD","M",4
112312,0,214000,"PhD","M",1
22855,0,144000,"High_School","F",4
87707,0,150000,"Bachelor","M",9
68656,0,133000,"PhD","M",1
98328,1,107000,"Bachelor","M",3
33671,0,64000,"High_School","M",4
196896,0,174000,"PhD","F",1
63785,0,373000,"PhD","F",5
74952,0,156000,"PhD","F",4
41186,0,89000,"Master","M",5
175880,0,190000,"PhD","F",3
31832,0,222000,"Master","M",4
38995,0,3e+05,"Bachelor","M",1
58972,0,115000,"Bachelor","M",2
113746,1,143000,"PhD","M",4
80108,0,252000,"Bachelor","M",4
184021,1,277000,"Bachelor","F",4
107282,0,77000,"PhD","F",2
77783,0,126000,"PhD","F",1
177184,0,267000,"Bachelor","F",1
169662,1,180000,"Master","M",6
160044,1,387000,"PhD","M",4
84805,0,191000,"PhD","F",1
157303,0,132000,"High_School","M",6
52383,0,220000,"High_School","F",1
163550,0,215000,"High_School","M",1
136948,1,213000,"Master","F",4
174723,0,202000,"Bachelor","F",1
72775,0,97000,"PhD","M",3
22716,0,278000,"Master","M",3
153404,1,123000,"Master","F",6
12168,0,170000,"Master","M",3
54203,1,358000,"Master","M",1
181266,1,84000,"Master","F",5
170830,0,74000,"Master","F",1
165293,1,2e+05,"Bachelor","M",2
35057,0,298000,"Bachelor","M",6
1216,0,238000,"Bachelor","F",4
40920,0,369000,"Master","M",24
186283,1,366000,"High_School","M",3
54760,0,89000,"High_School","F",1
60003,0,76000,"Bachelor","F",7
99722,0,267000,"PhD","M",2
112323,1,291000,"PhD","M",4
133745,0,166000,"Master","M",3
84045,0,360000,"Bachelor","F",6
191514,1,91000,"High_School","M",2
87500,0,76000,"Bachelor","M",2
911,1,323000,"High_School","M",3
5250,0,88000,"PhD","F",3
193369,1,125000,"PhD","M",1
69737,1,259000,"Bachelor","F",4
186127,1,277000,"Bachelor","M",1
138483,1,204000,"Bachelor","M",3
23531,0,118000,"Master","F",1
140092,1,360000,"Master","M",2
120945,0,216000,"Master","F",7
133858,0,103000,"PhD","M",2
171810,0,267000,"High_School","M",5
190578,0,80000,"Master","M",2
80462,0,290000,"PhD","M",2
37730,0,154000,"High_School","M",1
100584,1,309000,"High_School","M",5
191305,0,296000,"Master","M",5
98402,0,80000,"PhD","F",3
159730,0,287000,"Bachelor","F",5
183316,1,139000,"Bachelor","F",4
90901,1,135000,"Master","M",7
37921,1,164000,"Bachelor","M",3
123785,0,69000,"Master","F",1
61966,0,218000,"Bachelor","M",1
45473,0,289000,"Master","F",4
168620,0,207000,"Bachelor","M",4
20891,1,282000,"Master","M",3
148007,0,61000,"Master","M",6
11732,0,379000,"Bachelor","M",1
66692,0,154000,"PhD","M",5
98210,0,61000,"PhD","F",3
152732,0,228000,"Bachelor","F",3
47686,0,125000,"Bachelor","F",5
131562,1,167000,"Bachelor","F",4
74649,1,81000,"Master","M",2
70771,0,61000,"Master","M",2
87786,1,212000,"PhD","M",8
87847,1,84000,"PhD","M",5
95279,0,286000,"High_School","M",5
168159,1,173000,"Master","F",3
180475,1,333000,"PhD","M",4
121833,0,99000,"Master","F",5
36528,0,86000,"Bachelor","M",4
169711,0,279000,"Bachelor","M",3
100930,0,212000,"Master","M",2
144480,0,283000,"Master","M",3
183475,0,224000,"High_School","M",3
145461,1,115000,"Master","F",2
165266,0,89000,"Bachelor","M",5
151958,0,90000,"Master","F",6
114821,0,353000,"Bachelor","M",2
33336,0,213000,"High_School","M",3
192962,1,344000,"PhD","M",3
168312,1,277000,"Bachelor","M",3
143664,0,271000,"High_School","F",2
169959,0,185000,"High_School","M",1
23677,0,284000,"PhD","M",2
45535,1,262000,"High_School","F",2
119231,0,106000,"PhD","F",10
190595,0,90000,"PhD","M",3
64862,0,91000,"Bachelor","M",1
162450,0,61000,"Bachelor","M",7
123427,0,223000,"High_School","M",2
20533,0,191000,"High_School","M",1
153255,1,365000,"PhD","F",7
124290,0,308000,"High_School","M",4
46479,0,187000,"PhD","F",6
52567,0,192000,"Bachelor","F",1
64802,1,157000,"PhD","F",2
198978,0,236000,"Master","F",3
10289,1,190000,"Bachelor","M",1
63387,0,256000,"High_School","M",2
195165,0,178000,"PhD","F",8
116119,0,302000,"PhD","F",13
106595,0,92000,"PhD","M",3
104735,0,343000,"Bachelor","M",7
158777,0,76000,"Bachelor","F",9
141381,0,116000,"Bachelor","M",3
126117,1,318000,"Master","M",3
164081,0,141000,"Master","M",6
52124,1,302000,"Bachelor","M",9
86494,0,77000,"PhD","M",3
60413,1,309000,"High_School","M",6
139877,0,326000,"Master","M",5
65292,1,68000,"High_School","M",4
171251,1,93000,"Bachelor","M",2
91117,0,248000,"Master","M",17
127834,0,93000,"Bachelor","F",4
86345,0,259000,"Master","M",4
77091,0,327000,"Master","M",3
45374,0,214000,"Bachelor","M",1
21693,0,85000,"PhD","M",4
146510,0,87000,"High_School","M",3
60205,0,323000,"Bachelor","M",5
153732,0,76000,"PhD","M",1
102003,0,63000,"Master","M",3
151098,0,105000,"Bachelor","F",2
22595,0,179000,"Master","F",5
14563,0,188000,"Master","F",5
92765,0,278000,"PhD","M",6
72346,1,82000,"PhD","M",1
21082,1,116000,"High_School","F",1
52586,0,259000,"PhD","M",1
49784,1,217000,"High_School","M",2
87929,0,99000,"Bachelor","M",13
123129,0,159000,"Bachelor","M",2
112786,1,168000,"High_School","M",4
14470,0,69000,"High_School","M",11
162063,1,90000,"Bachelor","M",1
43011,1,122000,"Bachelor","M",1
65305,0,306000,"Bachelor","M",5
59766,0,85000,"PhD","M",1
107838,1,316000,"Bachelor","F",3
36890,1,238000,"High_School","F",7
153655,0,81000,"PhD","F",9
111054,1,223000,"PhD","M",3
125860,1,108000,"Master","M",3
188492,0,330000,"Master","M",1
7323,0,217000,"Master","F",1
64025,0,364000,"High_School","M",2
76239,0,242000,"Master","F",3
160856,1,262000,"Master","M",5
28037,1,274000,"Master","F",2
135101,0,241000,"High_School","M",1
74097,0,258000,"Bachelor","M",1
151279,0,198000,"PhD","M",3
129000,0,295000,"Master","F",14
154231,0,313000,"Bachelor","M",2
196660,0,238000,"High_School","M",14
125056,0,220000,"Master","M",2
56188,0,89000,"Bachelor","F",6
80728,1,231000,"PhD","M",7
111317,0,105000,"Bachelor","F",3
171536,1,255000,"PhD","F",2
35379,0,203000,"Bachelor","M",2
189124,1,195000,"Bachelor","M",1
118769,0,198000,"Bachelor","F",9
126636,0,75000,"PhD","M",5
43748,0,322000,"PhD","F",5
43704,1,96000,"Bachelor","M",2
113287,1,193000,"Master","F",3
34247,0,279000,"PhD","M",7
98372,0,177000,"Master","M",7
178356,0,286000,"Bachelor","F",2
102068,0,177000,"Bachelor","M",5
27272,0,275000,"Bachelor","F",1
132307,0,203000,"Bachelor","F",11
185578,0,338000,"Bachelor","F",7
15156,0,156000,"PhD","F",2
85321,0,333000,"Master","M",5
1205,0,112000,"Master","M",3
105960,0,61000,"Bachelor","M",5
87733,0,136000,"Bachelor","M",2
24164,0,2e+05,"Bachelor","F",3
11275,0,119000,"Master","M",12
112302,0,133000,"Bachelor","F",10
71424,1,115000,"Master","M",3
70460,0,60000,"Bachelor","F",3
72230,0,277000,"PhD","M",5
65847,1,170000,"Master","M",7
41970,0,262000,"Bachelor","M",2
101841,0,171000,"High_School","F",2
151566,0,115000,"Master","M",2
161246,0,89000,"Master","F",6
137031,0,76000,"Bachelor","M",3
134659,1,201000,"Master","M",3
39771,0,309000,"PhD","M",1
32572,0,129000,"PhD","F",3
161195,1,169000,"PhD","M",4
101819,0,384000,"Master","M",9
40475,1,237000,"PhD","M",20
195709,1,311000,"PhD","M",3
143620,0,136000,"High_School","F",4
132846,1,111000,"Bachelor","M",1
173370,0,147000,"Master","F",1
87072,0,101000,"Bachelor","F",3
67187,1,157000,"High_School","M",3
55169,1,315000,"Bachelor","M",1
15040,0,80000,"Master","F",1
71129,1,226000,"PhD","M",2
8113,0,66000,"PhD","F",2
61811,0,305000,"PhD","F",2
58737,1,308000,"PhD","M",3
72094,0,213000,"High_School","M",7
77364,0,62000,"PhD","M",2
59265,0,320000,"Master","M",4
170204,0,74000,"PhD","F",1
9597,0,160000,"Master","M",1
51225,0,216000,"Master","M",6
195578,0,267000,"PhD","M",7
147005,0,388000,"Master","M",3
128372,0,303000,"PhD","M",3
129185,0,63000,"PhD","M",2
55763,0,195000,"High_School","M",5
62456,0,184000,"Bachelor","F",3
62143,1,78000,"Master","M",3
115402,0,283000,"Bachelor","M",3
99593,1,117000,"High_School","F",1
7481,0,85000,"Bachelor","M",6
127586,0,222000,"High_School","F",3
151730,1,316000,"High_School","M",2
136195,0,288000,"Master","F",4
37375,0,133000,"High_School","M",4
21942,0,84000,"Bachelor","F",4
74606,0,162000,"Bachelor","M",3
38760,1,230000,"PhD","M",3
75979,0,246000,"Master","M",3
163975,1,118000,"Master","M",4
163651,0,191000,"Bachelor","M",4
1780,1,134000,"PhD","F",3
172328,0,105000,"Bachelor","M",1
56667,0,158000,"High_School","F",2
19210,1,129000,"PhD","M",3
158730,1,63000,"Bachelor","F",1
30874,1,265000,"Bachelor","M",2
10287,1,388000,"Bachelor","F",9
163846,0,61000,"High_School","M",4
42880,0,352000,"Bachelor","M",1
3552,1,82000,"Master","M",2
179929,1,141000,"Bachelor","M",11
17285,0,192000,"PhD","M",2
192109,0,92000,"High_School","M",7
91002,1,276000,"High_School","M",11
22993,1,114000,"High_School","M",1
28623,0,64000,"Bachelor","F",1
73489,0,80000,"Bachelor","M",5
33715,1,242000,"PhD","F",3
26541,0,231000,"High_School","F",4
138178,0,64000,"PhD","F",2
168797,1,229000,"PhD","M",6
123202,1,249000,"High_School","M",5
169909,0,97000,"PhD","M",6
59515,1,112000,"PhD","M",2
20935,0,213000,"Master","M",3
37434,0,205000,"Master","M",8
28135,0,146000,"Master","M",4
46220,1,150000,"High_School","M",3
9987,0,94000,"PhD","M",1
4500,0,116000,"Master","F",3
78225,1,183000,"PhD","F",2
51757,0,67000,"Master","F",5
84032,1,69000,"Master","M",4
31418,0,363000,"PhD","M",3
148382,0,1e+05,"Bachelor","M",7
105941,0,194000,"High_School","M",3
178817,0,125000,"Bachelor","M",2
181310,0,194000,"PhD","M",6
60127,0,68000,"Master","M",1
80029,0,347000,"PhD","F",7
56960,0,232000,"High_School","F",4
8260,0,247000,"Bachelor","M",4
70036,1,237000,"PhD","M",7
13175,0,366000,"High_School","F",1
29656,0,94000,"Bachelor","M",1
85190,0,341000,"PhD","M",2
113474,0,145000,"PhD","F",3
34068,1,164000,"High_School","F",1
92409,0,224000,"PhD","F",3
58215,0,322000,"PhD","M",3
59363,1,82000,"PhD","F",3
19085,1,89000,"PhD","M",6
155528,1,104000,"Master","F",1
164637,0,247000,"Bachelor","M",4
59534,0,203000,"Master","M",5
29489,0,77000,"Master","M",3
104934,0,207000,"Bachelor","M",5
197520,0,207000,"High_School","M",1
63732,0,181000,"Master","M",1
107396,0,96000,"Bachelor","F",3
146806,0,91000,"PhD","M",4
15795,0,173000,"Master","M",4
12301,1,197000,"Master","M",1
139907,1,64000,"High_School","M",4
132026,0,121000,"Master","M",6
58227,1,317000,"PhD","F",5
77381,1,364000,"Bachelor","F",2
93646,0,194000,"Master","M",2
53577,0,61000,"High_School","M",8
47472,0,304000,"Master","M",4
53,1,175000,"Master","M",6
4472,0,144000,"Bachelor","M",3
25479,0,179000,"Master","M",2
73468,0,208000,"High_School","F",6
94773,1,67000,"Bachelor","F",1
163589,0,170000,"Bachelor","M",2
26208,1,121000,"PhD","M",2
34426,0,233000,"Bachelor","F",1
152986,1,90000,"PhD","F",2
88051,0,235000,"PhD","M",4
23099,0,199000,"Bachelor","F",2
138798,0,101000,"Master","F",1
85770,1,333000,"Bachelor","M",1
67248,0,78000,"Master","F",1
193134,1,196000,"Bachelor","F",2
50665,0,204000,"Master","M",3
186963,0,281000,"PhD","F",5
131788,0,268000,"High_School","M",3
87891,1,240000,"PhD","M",4
1832,0,131000,"Master","M",1
171270,1,264000,"High_School","F",5
120552,0,271000,"Master","M",1
70042,0,256000,"Master","M",2
106818,0,355000,"PhD","F",3
93459,0,83000,"High_School","F",6
127623,1,91000,"High_School","M",3
85219,0,1e+05,"Master","M",4
31694,0,158000,"PhD","M",2
157703,1,250000,"Master","F",2
66172,0,319000,"Master","M",2
3833,1,253000,"Master","M",3
55374,1,392000,"Bachelor","M",5
96486,0,202000,"High_School","F",2
5687,0,180000,"PhD","F",1
98500,0,101000,"Master","M",2
173241,0,272000,"High_School","F",2
29337,1,399000,"Bachelor","F",3
7255,1,118000,"Bachelor","M",4
7106,0,268000,"Master","F",4
74216,0,101000,"High_School","M",4
154041,0,284000,"Bachelor","M",15
199649,1,2e+05,"Bachelor","M",3
6536,0,256000,"PhD","M",4
52714,0,255000,"Master","M",1
99139,0,230000,"PhD","M",4
134503,0,146000,"Bachelor","M",5
5086,0,212000,"Master","F",1
41707,0,64000,"Bachelor","M",2
172279,0,108000,"Master","F",6
49594,0,66000,"Bachelor","M",1
181237,0,3e+05,"PhD","M",8
46033,0,96000,"Bachelor","M",1
96359,1,96000,"Master","M",1
38165,0,90000,"PhD","M",8
157811,0,146000,"High_School","M",4
71222,0,353000,"Master","M",2
137369,1,274000,"Master","F",3
56904,0,207000,"PhD","M",2
197749,1,87000,"Bachelor","F",2
71376,0,63000,"High_School","F",4
87280,1,153000,"High_School","M",3
102043,0,189000,"Bachelor","F",5
27875,0,183000,"Master","M",1
173485,0,334000,"Bachelor","M",2
90715,0,199000,"High_School","F",2
195457,0,212000,"PhD","F",5
145844,1,184000,"High_School","M",3
98147,1,182000,"PhD","M",1
22458,0,87000,"High_School","M",3
130002,0,360000,"Bachelor","M",7
395,0,360000,"PhD","M",1
70424,1,182000,"PhD","F",7
8337,1,173000,"High_School","F",2
175117,1,219000,"PhD","M",1
42239,1,245000,"Bachelor","M",2
184024,0,143000,"Bachelor","M",2
159618,0,88000,"Bachelor","M",8
150495,0,160000,"High_School","M",5
35624,0,292000,"Master","M",2
100675,0,124000,"Bachelor","M",1
50459,1,69000,"PhD","M",6
839,0,182000,"Bachelor","F",2
90445,1,156000,"Bachelor","M",3
60675,0,332000,"PhD","M",5
166121,0,1e+05,"PhD","F",3
108555,1,185000,"Bachelor","M",9
115641,1,178000,"PhD","M",4
41239,0,129000,"Bachelor","F",6
197654,1,165000,"Master","M",1
82858,1,199000,"Bachelor","M",3
154502,0,220000,"Master","M",3
120381,1,262000,"Master","M",6
83665,0,120000,"Bachelor","M",4
29712,0,213000,"PhD","F",12
5692,1,117000,"Master","M",13
124742,0,171000,"Master","M",6
75744,0,239000,"Bachelor","M",3
45598,0,131000,"Bachelor","M",3
169811,0,111000,"High_School","F",1
186571,0,76000,"Bachelor","F",1
129279,1,144000,"Master","M",1
45802,0,224000,"PhD","M",1
44455,0,214000,"PhD","M",5
51039,1,87000,"Bachelor","M",1
164748,1,186000,"PhD","M",5
103448,1,274000,"PhD","M",14
193518,1,206000,"PhD","M",13
160494,0,170000,"PhD","M",4
105936,1,176000,"Master","M",2
187074,0,186000,"PhD","F",2
3797,0,243000,"PhD","M",3
195107,0,90000,"Bachelor","F",2
123358,1,203000,"PhD","F",6
66352,1,146000,"High_School","F",2
167387,0,79000,"Bachelor","M",2
96741,0,163000,"PhD","M",3
198170,0,113000,"Bachelor","F",1
108356,0,180000,"Bachelor","M",6
54110,0,363000,"Master","M",1
43618,1,214000,"Bachelor","F",2
130500,0,184000,"PhD","M",6
62363,1,232000,"Master","M",2
80251,0,140000,"PhD","F",6
141728,1,203000,"PhD","M",3
73604,0,391000,"PhD","M",2
83871,0,86000,"Master","F",6
26410,1,215000,"Bachelor","M",3
145161,1,324000,"Master","M",9
63363,0,194000,"High_School","M",2
24489,1,259000,"Master","M",7
53246,0,165000,"PhD","M",4
192710,1,344000,"Master","M",5
86835,0,318000,"Bachelor","F",7
152405,0,119000,"Bachelor","F",2
156377,0,125000,"Bachelor","F",8
160569,1,146000,"Master","F",1
23316,1,124000,"PhD","F",4
8182,0,229000,"PhD","F",7
184543,1,242000,"Master","F",4
107318,0,88000,"PhD","F",6
188692,0,86000,"Master","M",3
44997,1,140000,"Bachelor","F",5
174692,0,231000,"Bachelor","F",5
50844,0,157000,"High_School","F",9
169518,1,378000,"Master","M",3
162518,1,83000,"PhD","M",13
132091,0,194000,"PhD","F",4
168951,0,294000,"PhD","M",5
198032,1,158000,"Master","F",14
70820,0,351000,"Master","M",1
140278,0,204000,"Bachelor","M",3
21741,0,214000,"Master","M",1
52281,0,236000,"Bachelor","F",9
108397,0,206000,"Master","M",6
195743,1,351000,"High_School","M",4
59572,1,291000,"Bachelor","M",6
185138,0,127000,"PhD","M",3
171325,0,108000,"Master","F",1
64931,1,85000,"PhD","M",3
164036,0,185000,"PhD","M",5
97144,0,213000,"Master","M",3
6321,1,217000,"Bachelor","M",4
197214,0,156000,"PhD","F",2
174251,0,187000,"Master","M",3
15465,0,216000,"Bachelor","F",4
113491,0,97000,"High_School","M",3
176941,0,130000,"Bachelor","F",4
191158,0,211000,"High_School","M",1
72157,0,275000,"Bachelor","M",4
29939,0,255000,"Bachelor","M",3
63845,0,77000,"Master","M",1
43677,0,73000,"Bachelor","F",2
131737,1,398000,"Bachelor","M",1
96233,1,155000,"Bachelor","M",3
15273,1,144000,"Bachelor","F",3
23017,0,120000,"PhD","F",6
95646,0,95000,"High_School","F",5
162106,0,147000,"Bachelor","F",3
185976,0,311000,"High_School","F",2
195416,0,85000,"Bachelor","M",3
18350,0,74000,"Master","M",4
41830,0,146000,"Master","M",4
66580,1,226000,"Master","M",1
113643,0,81000,"PhD","M",4
46921,0,73000,"Bachelor","M",1
79693,1,241000,"PhD","M",19
22091,0,86000,"Bachelor","M",3
171939,0,164000,"PhD","M",8
143353,0,259000,"Master","M",1
11782,0,148000,"PhD","M",1
70548,1,75000,"Bachelor","F",1
75485,1,107000,"PhD","M",4
6703,1,192000,"High_School","M",6
54668,1,130000,"Master","F",7
132887,0,75000,"High_School","F",2
2729,1,167000,"High_School","M",5
152076,0,295000,"PhD","M",14
148984,0,189000,"High_School","M",2
96508,0,240000,"Master","M",5
124820,0,281000,"Master","M",5
120707,0,120000,"Bachelor","M",3
58531,0,260000,"Master","M",3
79682,0,346000,"PhD","F",3
114237,0,70000,"Master","M",4
97009,0,218000,"PhD","M",6
107132,0,67000,"PhD","F",7
161056,0,396000,"High_School","M",6
14728,0,265000,"Master","F",2
160566,0,221000,"Master","M",5
196157,1,197000,"Bachelor","F",3
151646,0,273000,"Master","M",3
91881,0,183000,"Bachelor","F",1
12623,1,66000,"PhD","M",4
68826,1,208000,"Master","M",5
79354,0,143000,"Bachelor","M",2
21197,1,173000,"Bachelor","F",5
47934,0,67000,"Master","F",7
125247,0,154000,"Master","M",2
170929,0,80000,"PhD","F",6
191509,0,148000,"Bachelor","M",1
198366,1,193000,"PhD","F",12
73939,0,176000,"PhD","F",1
176578,1,214000,"Master","M",2
78873,1,88000,"PhD","M",8
185285,0,103000,"PhD","F",7
163430,0,115000,"Master","F",3
125742,0,272000,"Master","M",1
198054,0,280000,"Master","M",8
139032,1,346000,"PhD","F",32
109394,0,287000,"Bachelor","M",1
46411,0,131000,"Master","M",9
33176,1,166000,"PhD","F",4
130209,0,190000,"Bachelor","F",2
37584,1,190000,"High_School","F",4
125194,1,243000,"High_School","M",6
17962,0,126000,"High_School","M",5
187898,1,234000,"Bachelor","M",1
142508,0,332000,"High_School","M",5
106356,0,149000,"Bachelor","F",2
118865,1,65000,"Master","F",4
95841,1,379000,"Master","M",13
78077,0,99000,"Master","M",5
158125,0,188000,"Master","F",4
148418,1,317000,"PhD","F",4
160515,0,99000,"High_School","M",3
157572,1,64000,"Bachelor","F",1
115586,1,126000,"High_School","M",5
152081,0,275000,"Bachelor","F",3
98972,0,260000,"PhD","M",3
131133,0,123000,"PhD","M",4
48877,0,62000,"High_School","F",10
6320,0,125000,"Bachelor","F",4
7724,0,71000,"High_School","M",2
100827,0,343000,"Bachelor","M",1
61028,0,225000,"PhD","M",3
136319,0,132000,"High_School","M",6
119898,0,114000,"High_School","F",9
18939,1,244000,"Bachelor","M",3
66872,1,136000,"Bachelor","M",2
65883,1,198000,"PhD","M",12
105247,0,295000,"Master","M",3
178081,0,76000,"PhD","M",5
54902,1,194000,"PhD","M",3
19524,0,199000,"Master","F",9
110405,1,178000,"Bachelor","M",2
191396,1,251000,"Bachelor","M",4
99934,0,372000,"Bachelor","M",3
135268,1,149000,"Bachelor","F",2
56766,0,201000,"High_School","F",5
69345,1,176000,"Master","M",5
109695,0,289000,"PhD","M",7
171335,1,153000,"PhD","F",2
186344,1,290000,"Master","F",1
4394,0,109000,"High_School","M",13
32652,0,254000,"PhD","M",6
144626,0,161000,"Bachelor","M",3
18664,0,233000,"Master","M",1
199715,1,67000,"Master","F",2
147789,0,373000,"PhD","M",1
94683,1,137000,"Master","M",7
91661,1,199000,"PhD","M",6
112262,0,91000,"Bachelor","F",2
173269,0,205000,"PhD","F",6
