employee_id,signing_bonus,salary,degree_level,sex,yrs_experience,boss_id,dept,level,n_subordinates
60642,0,164.0,High_School,M,3,79237,marketing,IC,0
169330,0,111.0,High_School,M,1,167877,sales,IC,0
117914,1,301.0,High_School,M,2,176415,engineering,IC,0
7953,0,105.0,Master,M,1,190249,marketing,IC,0
134950,0,360.0,PhD,M,1,81860,engineering,IC,0
12718,1,348.0,High_School,M,5,178954,engineering,IC,0
107634,0,201.0,Master,M,8,98419,marketing,IC,0
135915,1,331.0,High_School,F,3,159098,engineering,IC,0
79996,0,227.0,Bachelor,M,3,81644,engineering,IC,0
20100,0,60.0,Bachelor,F,2,126515,HR,IC,0
47929,0,75.0,PhD,F,5,151696,HR,IC,0
41524,0,251.0,Master,M,3,73846,sales,IC,0
156917,1,378.0,High_School,M,1,75860,engineering,IC,0
16592,0,209.0,Bachelor,M,2,129000,marketing,IC,0
117199,0,142.0,Bachelor,M,2,144219,engineering,IC,0
42444,0,119.0,Master,M,4,162381,engineering,IC,0
55253,0,145.0,PhD,M,4,160511,marketing,IC,0
14897,0,86.0,High_School,M,2,56451,sales,IC,0
53096,0,201.0,High_School,M,5,69943,sales,IC,0
85430,0,113.0,High_School,M,1,79193,sales,IC,0
109947,1,356.0,Bachelor,M,4,92765,engineering,IC,0
67140,0,124.0,Master,M,4,136147,sales,IC,0
20667,1,163.0,PhD,M,1,116289,engineering,IC,0
188062,0,262.0,Master,M,3,70406,marketing,IC,0
150184,0,115.0,Bachelor,M,6,102727,marketing,IC,0
195823,0,198.0,PhD,M,4,1872,engineering,IC,0
1446,0,199.0,High_School,F,4,8193,engineering,IC,0
22981,1,104.0,High_School,M,1,165668,engineering,IC,0
63090,0,371.0,PhD,M,2,128065,engineering,IC,0
58685,0,214.0,Bachelor,M,2,192145,sales,IC,0
93492,0,77.0,Bachelor,M,8,91979,HR,IC,0
142276,0,108.0,Master,F,6,185138,HR,MM,9
6335,0,138.0,Bachelor,M,8,91117,sales,MM,10
73916,0,381.0,Bachelor,M,3,26468,engineering,IC,0
135398,0,61.0,PhD,F,2,75705,HR,IC,0
193919,0,210.0,Bachelor,F,7,94507,engineering,IC,0
162151,1,296.0,High_School,F,6,5222,sales,IC,0
63724,0,91.0,Master,F,4,53826,HR,IC,0
197538,0,87.0,PhD,F,7,21086,HR,IC,0
184654,0,139.0,Bachelor,M,1,187183,marketing,IC,0
118492,0,63.0,High_School,F,2,754,HR,IC,0
69903,0,173.0,Master,M,3,17837,engineering,MM,8
111937,1,285.0,Bachelor,F,6,21470,marketing,IC,0
49131,0,310.0,PhD,M,3,119576,engineering,IC,0
59354,0,93.0,PhD,F,6,51121,HR,IC,0
128511,0,73.0,High_School,M,4,57693,engineering,MM,7
53852,1,306.0,PhD,F,4,102026,sales,IC,0
74066,0,185.0,Master,M,7,61403,engineering,MM,8
123807,0,329.0,PhD,F,3,164326,sales,IC,0
190630,0,229.0,Bachelor,M,2,1050,engineering,IC,0
65602,1,69.0,High_School,M,4,91002,marketing,IC,0
47127,0,295.0,High_School,M,7,84011,sales,D,51
142562,1,207.0,Master,F,1,167389,sales,IC,0
124994,0,181.0,High_School,F,18,93708,HR,VP,354
199064,1,224.0,High_School,M,3,119576,engineering,IC,0
90752,1,114.0,PhD,M,5,77556,HR,IC,0
58956,1,104.0,Bachelor,M,7,26757,marketing,IC,0
7170,1,78.0,Master,M,1,97422,HR,IC,0
54319,1,152.0,PhD,M,1,192414,sales,IC,0
101530,0,184.0,Master,M,5,25805,sales,IC,0
22941,0,372.0,Bachelor,M,2,198778,engineering,IC,0
108063,0,276.0,Bachelor,F,3,87733,sales,IC,0
27868,0,321.0,Master,F,2,62043,engineering,IC,0
44118,0,284.0,PhD,F,7,57185,engineering,IC,0
7558,1,268.0,Master,F,16,69728,engineering,D,32
2371,1,219.0,Master,M,5,119658,engineering,IC,0
119072,1,199.0,Master,F,1,154891,engineering,IC,0
118396,0,101.0,PhD,M,5,52923,sales,IC,0
19286,0,149.0,PhD,M,5,88303,sales,IC,0
46850,0,384.0,PhD,M,3,29410,engineering,IC,0
111817,0,105.0,Bachelor,M,1,22977,HR,IC,0
114435,0,74.0,PhD,M,8,103884,HR,IC,0
78140,0,76.0,Master,F,2,123154,HR,IC,0
45308,0,140.0,Bachelor,F,1,137369,sales,IC,0
39815,1,166.0,High_School,M,2,141079,engineering,IC,0
191073,0,295.0,Master,M,9,181201,sales,MM,17
127346,0,97.0,Bachelor,F,4,193818,HR,IC,0
166325,0,394.0,Bachelor,M,1,43602,engineering,IC,0
127397,0,365.0,Bachelor,F,1,76135,marketing,IC,0
195653,1,73.0,PhD,M,4,76310,engineering,IC,0
20211,1,383.0,PhD,M,5,180037,sales,IC,0
124530,1,207.0,Master,M,2,84230,marketing,IC,0
97792,0,94.0,High_School,F,3,159638,HR,IC,0
194784,0,83.0,High_School,M,4,59327,HR,IC,0
126223,0,334.0,Master,F,2,73034,engineering,IC,0
141962,0,107.0,Master,F,3,72965,sales,IC,0
72034,0,305.0,Bachelor,M,6,114011,engineering,IC,0
67008,1,166.0,Bachelor,M,4,132283,engineering,IC,0
46428,1,143.0,High_School,M,3,167389,sales,IC,0
18627,0,278.0,Master,M,8,115907,marketing,MM,9
144384,0,171.0,Master,M,2,181772,sales,IC,0
39748,0,345.0,PhD,M,1,75246,engineering,IC,0
100091,1,245.0,Bachelor,M,2,69903,engineering,IC,0
55681,0,140.0,PhD,F,4,162518,sales,IC,0
104174,0,70.0,High_School,F,4,64858,HR,IC,0
135385,0,276.0,Master,M,1,1808,engineering,IC,0
98886,0,137.0,High_School,F,1,83032,marketing,IC,0
1491,0,183.0,Master,M,2,109671,marketing,IC,0
18525,1,224.0,PhD,F,3,87929,sales,IC,0
8876,0,81.0,Bachelor,M,3,142276,HR,IC,0
40624,0,239.0,Bachelor,M,1,51738,engineering,IC,0
153693,0,165.0,Master,M,3,73663,marketing,IC,0
149144,0,109.0,Bachelor,M,2,192414,sales,IC,0
34261,1,97.0,PhD,M,1,29712,engineering,IC,0
162196,1,243.0,High_School,M,14,39726,engineering,MM,10
152811,0,331.0,PhD,M,5,14299,engineering,IC,0
133267,0,264.0,Master,M,2,154891,engineering,IC,0
58903,1,78.0,PhD,M,5,150290,HR,IC,0
63585,1,306.0,PhD,M,5,155437,engineering,IC,0
71466,0,377.0,High_School,F,1,170922,sales,IC,0
185512,0,69.0,Bachelor,F,1,85426,HR,IC,0
88163,0,219.0,PhD,M,4,181787,marketing,IC,0
180026,0,275.0,Bachelor,M,1,71115,engineering,IC,0
188663,0,107.0,Master,M,1,27018,HR,IC,0
18007,1,176.0,Master,M,2,5222,sales,IC,0
187512,0,127.0,PhD,M,3,198403,sales,IC,0
55554,0,330.0,Bachelor,F,4,32938,engineering,IC,0
82929,0,157.0,PhD,M,5,41175,engineering,IC,0
104276,0,157.0,PhD,M,3,41175,engineering,IC,0
102979,0,289.0,Bachelor,F,4,161132,marketing,IC,0
190715,0,225.0,Master,M,9,8663,sales,IC,0
68448,0,243.0,PhD,F,1,118329,sales,IC,0
196149,1,141.0,PhD,M,4,198032,sales,IC,0
44143,0,320.0,Bachelor,M,2,164638,sales,IC,0
113574,1,268.0,Bachelor,M,7,148865,sales,IC,0
190039,0,108.0,PhD,M,1,22090,marketing,IC,0
162272,0,182.0,PhD,M,8,182038,sales,IC,0
14487,0,70.0,Bachelor,F,1,33665,HR,IC,0
80717,0,248.0,Bachelor,M,4,113566,engineering,IC,0
8975,1,271.0,Master,F,6,30488,marketing,IC,0
169237,0,65.0,Master,M,3,71987,HR,IC,0
189038,0,105.0,High_School,M,8,87379,engineering,MM,9
30921,0,319.0,PhD,M,3,161727,engineering,IC,0
32412,0,337.0,Bachelor,M,3,48912,engineering,IC,0
54998,0,160.0,PhD,M,2,198875,engineering,IC,0
109550,0,63.0,Bachelor,M,3,146111,HR,IC,0
139621,0,144.0,Master,M,4,80128,sales,IC,0
94022,0,67.0,Master,M,3,171461,HR,IC,0
75503,0,183.0,Master,M,5,121527,marketing,IC,0
141211,0,60.0,High_School,M,9,116660,HR,MM,7
28336,0,232.0,Master,M,2,52313,sales,IC,0
23903,1,297.0,Master,M,4,164439,marketing,IC,0
35659,1,91.0,High_School,M,5,41808,HR,IC,0
17877,0,282.0,Bachelor,F,3,112750,engineering,IC,0
85865,0,125.0,Bachelor,M,2,64724,marketing,IC,0
45088,0,248.0,PhD,M,2,75860,engineering,IC,0
94583,1,173.0,High_School,M,2,81490,sales,IC,0
62057,0,345.0,High_School,M,5,79735,engineering,IC,0
50576,0,187.0,High_School,M,3,66692,sales,IC,0
122830,0,397.0,Bachelor,F,5,101484,engineering,IC,0
102157,0,182.0,High_School,F,3,24071,engineering,IC,0
154546,0,105.0,Bachelor,M,4,68998,marketing,IC,0
177142,0,102.0,Bachelor,M,1,7349,marketing,IC,0
103953,1,142.0,Master,M,1,192132,marketing,IC,0
79399,0,196.0,Master,F,5,134671,sales,IC,0
79151,1,255.0,PhD,M,3,8182,sales,IC,0
131965,0,137.0,Master,M,4,54315,sales,IC,0
45741,0,118.0,Bachelor,F,2,8812,HR,IC,0
43420,0,180.0,Master,M,13,24691,sales,MM,17
33261,1,187.0,PhD,F,3,198814,marketing,IC,0
153669,0,61.0,Bachelor,F,2,47748,HR,IC,0
70578,0,241.0,PhD,F,4,151005,marketing,IC,0
5093,0,179.0,PhD,M,4,54315,sales,IC,0
38210,0,69.0,Bachelor,M,4,84828,engineering,IC,0
103689,0,73.0,High_School,M,3,19806,sales,IC,0
151303,0,68.0,Bachelor,M,2,48912,engineering,IC,0
124164,0,116.0,Master,F,1,115593,HR,IC,0
47902,1,179.0,Master,M,4,108428,engineering,IC,0
110649,0,201.0,Master,M,2,143050,marketing,IC,0
83098,0,92.0,PhD,F,6,67178,HR,IC,0
183030,0,96.0,Bachelor,F,7,23100,engineering,IC,0
199683,1,256.0,Master,M,1,198875,engineering,IC,0
156938,0,222.0,Bachelor,F,1,74818,sales,IC,0
36609,0,62.0,Master,F,2,39388,sales,IC,0
126330,0,345.0,PhD,M,2,119481,engineering,MM,11
47830,1,211.0,Master,F,2,24071,engineering,IC,0
154051,1,189.0,Master,M,2,1610,engineering,IC,0
123497,0,298.0,High_School,M,3,34163,sales,IC,0
80691,0,67.0,PhD,F,3,39231,HR,IC,0
166680,0,153.0,High_School,M,4,57185,engineering,IC,0
70379,1,280.0,Master,M,1,81111,engineering,IC,0
109391,0,66.0,Master,F,8,171461,HR,IC,0
144211,0,329.0,Master,M,9,194121,engineering,MM,8
77766,1,95.0,PhD,M,9,6027,marketing,MM,12
87949,1,300.0,Bachelor,M,1,162381,engineering,IC,0
98274,0,70.0,Master,M,1,29508,HR,IC,0
41024,1,389.0,Bachelor,M,5,26757,marketing,IC,0
155978,1,175.0,PhD,M,1,3260,engineering,IC,0
153511,0,83.0,Bachelor,F,6,71987,HR,IC,0
83885,0,285.0,Bachelor,M,1,150408,engineering,IC,0
76507,0,219.0,Bachelor,M,1,168791,engineering,IC,0
176782,0,137.0,PhD,M,2,8193,engineering,IC,0
50921,0,103.0,Master,F,2,71152,HR,IC,0
158457,0,147.0,Master,M,1,84230,marketing,IC,0
97705,0,181.0,Master,M,2,47618,marketing,IC,0
5699,0,100.0,PhD,F,3,169833,HR,IC,0
153206,1,202.0,Master,M,4,151838,sales,IC,0
103093,1,141.0,High_School,F,1,189890,engineering,IC,0
157733,0,71.0,Bachelor,F,2,172246,sales,IC,0
142171,1,163.0,PhD,F,2,7255,engineering,IC,0
46528,0,139.0,High_School,M,1,150300,marketing,IC,0
73247,0,344.0,High_School,F,2,52796,sales,IC,0
198648,1,245.0,Master,M,12,114137,marketing,MM,10
182866,1,289.0,Bachelor,M,4,1808,engineering,IC,0
143877,1,199.0,Bachelor,M,4,43420,sales,IC,0
143914,0,114.0,Master,F,4,183283,HR,IC,0
98678,0,226.0,PhD,M,2,68821,engineering,IC,0
158691,0,114.0,Bachelor,M,7,77766,marketing,IC,0
161113,0,73.0,Master,F,3,55636,HR,IC,0
13426,1,214.0,Master,M,1,165853,engineering,IC,0
10241,0,207.0,Master,M,9,82657,sales,IC,0
64176,0,61.0,Master,F,1,22887,HR,IC,0
188816,0,115.0,Master,M,5,33266,marketing,IC,0
82791,0,72.0,Master,M,1,15768,HR,IC,0
42645,1,180.0,High_School,M,3,115591,sales,IC,0
129007,0,203.0,High_School,M,5,196058,marketing,IC,0
120585,0,81.0,High_School,F,4,81421,HR,IC,0
46896,0,100.0,PhD,F,1,4384,HR,IC,0
103650,1,78.0,Master,F,1,70547,marketing,IC,0
11953,1,60.0,PhD,F,4,53677,HR,IC,0
170476,0,378.0,PhD,M,4,169574,marketing,IC,0
64641,0,235.0,Master,M,3,98931,marketing,IC,0
152919,1,382.0,Bachelor,M,9,154292,engineering,IC,0
87753,0,198.0,Bachelor,F,1,199282,marketing,IC,0
61023,0,197.0,Master,F,4,69345,sales,IC,0
174389,0,122.0,PhD,F,2,104539,HR,IC,0
145287,0,102.0,Bachelor,F,4,125114,HR,IC,0
148646,1,367.0,Master,M,8,47553,engineering,MM,5
100213,1,133.0,Bachelor,F,2,158056,engineering,IC,0
155296,0,99.0,Master,F,1,193621,sales,IC,0
64724,1,253.0,Master,F,9,37154,marketing,MM,15
168744,0,191.0,Bachelor,M,3,18627,marketing,IC,0
127313,0,260.0,Master,F,3,125775,marketing,IC,0
81860,1,258.0,Master,M,6,49002,engineering,MM,12
51239,0,259.0,PhD,F,4,110091,engineering,IC,0
52796,0,85.0,Bachelor,M,3,135238,sales,MM,12
13411,1,258.0,Master,M,2,191495,sales,IC,0
175611,0,181.0,PhD,M,2,144211,engineering,IC,0
49236,0,258.0,Bachelor,M,3,193621,sales,IC,0
96261,0,309.0,PhD,F,5,17291,sales,IC,0
193969,0,321.0,Bachelor,M,9,154292,engineering,IC,0
157995,1,230.0,Bachelor,F,4,29960,marketing,IC,0
13631,0,147.0,PhD,F,5,139180,marketing,IC,0
122469,0,240.0,Bachelor,F,4,105395,engineering,IC,0
21656,0,227.0,Master,M,4,61988,engineering,IC,0
13212,0,236.0,Bachelor,F,1,189627,sales,IC,0
135363,0,74.0,PhD,F,1,2644,sales,IC,0
151712,0,80.0,High_School,M,5,173939,marketing,IC,0
70819,0,257.0,PhD,M,8,161284,engineering,MM,14
54723,0,94.0,Bachelor,F,1,88370,HR,IC,0
94131,0,95.0,PhD,F,5,8711,marketing,IC,0
186001,0,192.0,PhD,M,2,84230,marketing,IC,0
28657,0,73.0,PhD,F,5,75705,HR,IC,0
154292,0,377.0,Bachelor,M,9,72243,engineering,MM,13
180863,0,324.0,PhD,M,5,75246,engineering,IC,0
187183,0,271.0,Bachelor,M,5,143437,marketing,MM,13
18825,0,181.0,PhD,M,5,180930,sales,IC,0
187387,0,71.0,Bachelor,F,2,198624,HR,IC,0
93431,1,335.0,High_School,M,4,176415,engineering,IC,0
33483,0,64.0,Master,M,2,142630,HR,IC,0
111284,1,216.0,Bachelor,F,3,118769,engineering,IC,0
194179,1,116.0,Master,M,2,34163,sales,IC,0
131820,0,310.0,Bachelor,F,3,149696,sales,IC,0
44737,1,83.0,Master,F,7,191495,sales,IC,0
131556,0,202.0,Master,M,2,53012,marketing,IC,0
179230,1,89.0,Bachelor,F,3,150189,HR,IC,0
69223,0,85.0,Bachelor,F,6,100373,HR,IC,0
111007,0,204.0,PhD,F,2,87613,engineering,IC,0
189888,1,247.0,High_School,M,3,148865,sales,IC,0
182113,1,167.0,PhD,F,2,148032,sales,IC,0
147327,0,87.0,PhD,F,1,16445,HR,IC,0
190825,0,286.0,Bachelor,M,4,130449,sales,IC,0
195956,1,173.0,PhD,M,1,7212,marketing,IC,0
139712,0,340.0,High_School,M,7,176415,engineering,IC,0
154040,0,144.0,PhD,F,3,103981,marketing,IC,0
68998,0,311.0,Master,M,12,70434,marketing,MM,13
108176,0,319.0,Bachelor,M,4,55481,engineering,IC,0
47779,0,67.0,Master,M,1,123263,HR,IC,0
146110,0,122.0,Master,M,4,94611,engineering,IC,0
101371,1,157.0,Bachelor,M,2,78874,sales,IC,0
197122,0,137.0,PhD,F,3,119964,marketing,IC,0
152844,0,190.0,Master,F,5,4110,sales,IC,0
133064,1,138.0,High_School,M,2,5222,sales,IC,0
48800,1,188.0,High_School,F,9,121527,marketing,IC,0
162889,0,308.0,PhD,F,16,109308,marketing,D,63
152155,1,243.0,Master,M,1,187053,engineering,IC,0
183065,0,278.0,Bachelor,M,7,8207,engineering,MM,9
29796,1,243.0,High_School,M,1,98419,marketing,IC,0
177560,0,174.0,PhD,M,9,198814,marketing,IC,0
84892,0,308.0,Bachelor,F,5,43858,engineering,IC,0
58369,0,127.0,Bachelor,M,4,114011,engineering,IC,0
178177,0,171.0,Bachelor,F,3,90237,sales,IC,0
126615,0,215.0,Master,F,4,114572,marketing,IC,0
166962,0,120.0,Master,M,1,138772,sales,IC,0
150290,0,106.0,PhD,F,3,185138,HR,MM,12
180273,0,193.0,PhD,M,6,60609,sales,IC,0
11772,1,295.0,Master,F,2,142685,sales,IC,0
26093,0,208.0,PhD,M,1,81811,sales,IC,0
27823,0,309.0,High_School,M,3,146404,marketing,IC,0
63196,1,139.0,Bachelor,M,1,1651,engineering,IC,0
63515,0,158.0,Bachelor,F,4,28979,sales,IC,0
191418,0,154.0,Master,F,10,36075,sales,D,53
148926,0,280.0,Bachelor,M,7,159098,engineering,IC,0
114459,0,74.0,Bachelor,F,5,135804,HR,IC,0
174376,0,338.0,PhD,M,2,132283,engineering,IC,0
81217,0,81.0,Master,M,5,160261,marketing,IC,0
52296,1,322.0,PhD,M,4,73034,engineering,IC,0
1379,1,205.0,PhD,M,4,150194,engineering,IC,0
157548,0,87.0,Bachelor,F,1,14465,HR,IC,0
80545,0,228.0,High_School,M,2,158777,marketing,IC,0
11623,1,224.0,High_School,M,8,12877,engineering,IC,0
33343,0,180.0,Bachelor,M,8,149696,sales,IC,0
53953,0,145.0,Bachelor,M,8,132309,sales,IC,0
28522,0,250.0,Bachelor,M,3,122762,sales,IC,0
100889,0,274.0,Bachelor,M,5,12679,sales,IC,0
49745,0,278.0,Master,M,4,158777,marketing,IC,0
154905,1,214.0,High_School,M,5,95841,engineering,IC,0
166034,1,379.0,Master,M,6,116750,engineering,IC,0
6583,0,140.0,Master,F,6,156927,marketing,IC,0
172204,1,92.0,High_School,M,2,27018,HR,IC,0
125202,0,88.0,Master,F,2,126515,HR,IC,0
109882,0,247.0,Bachelor,M,3,65856,sales,IC,0
186313,0,73.0,Bachelor,F,3,151696,HR,IC,0
24632,0,300.0,Master,M,1,52796,sales,IC,0
119967,1,350.0,Master,F,4,150408,engineering,IC,0
129092,0,151.0,Bachelor,M,2,9706,sales,IC,0
143770,0,177.0,Master,M,3,103421,engineering,IC,0
171774,0,163.0,Bachelor,M,2,30749,engineering,IC,0
54334,0,362.0,Bachelor,M,5,57938,engineering,IC,0
20965,0,64.0,Bachelor,F,3,5889,HR,IC,0
12065,0,286.0,Master,M,6,90065,engineering,IC,0
168660,1,190.0,PhD,F,4,121419,engineering,IC,0
2733,1,203.0,Master,F,5,134944,sales,IC,0
102337,0,197.0,PhD,M,3,87929,sales,IC,0
9480,0,154.0,Bachelor,M,2,92403,sales,IC,0
60434,0,185.0,Bachelor,F,2,189627,sales,IC,0
116033,0,345.0,Bachelor,M,2,166729,marketing,IC,0
49928,0,175.0,Bachelor,F,2,199184,sales,IC,0
105286,0,198.0,PhD,M,3,63077,sales,IC,0
46651,1,136.0,Master,F,3,54808,sales,IC,0
35031,0,201.0,Master,F,1,158888,sales,IC,0
180734,0,262.0,Bachelor,M,1,160169,sales,IC,0
51253,1,182.0,PhD,M,5,102632,marketing,IC,0
20451,0,272.0,Bachelor,M,3,77844,sales,IC,0
37699,0,381.0,Bachelor,M,4,186086,engineering,IC,0
30287,0,182.0,Master,M,1,2644,sales,IC,0
115208,0,201.0,Bachelor,M,2,175361,sales,IC,0
163206,0,298.0,PhD,F,2,5374,sales,IC,0
5332,1,289.0,Master,M,4,103981,marketing,IC,0
188233,0,292.0,High_School,M,2,167650,engineering,IC,0
168791,1,370.0,Master,F,8,5342,engineering,MM,6
180428,0,144.0,Bachelor,M,7,8182,sales,IC,0
128148,0,81.0,High_School,M,1,195795,sales,IC,0
4111,0,113.0,Master,M,1,77670,sales,IC,0
132306,0,171.0,Master,M,1,75045,marketing,IC,0
96322,0,174.0,Master,M,5,34977,sales,IC,0
185101,1,296.0,Master,M,6,197206,marketing,IC,0
131999,1,84.0,Master,F,1,95522,marketing,IC,0
165415,0,143.0,Master,F,3,148032,sales,IC,0
161631,1,218.0,Master,M,4,73846,sales,IC,0
136704,0,176.0,Bachelor,M,5,198879,sales,IC,0
147374,1,86.0,Master,M,2,18627,marketing,IC,0
71087,0,109.0,PhD,M,1,23565,sales,IC,0
192691,0,142.0,PhD,F,3,172889,sales,IC,0
185358,1,286.0,High_School,M,2,68821,engineering,IC,0
110210,1,153.0,PhD,M,1,7255,engineering,IC,0
8014,1,136.0,Bachelor,M,3,155437,engineering,IC,0
133403,0,108.0,Bachelor,M,4,139180,marketing,IC,0
50570,1,95.0,Master,F,5,92403,sales,IC,0
38245,1,178.0,Master,M,1,147103,engineering,IC,0
135266,0,247.0,Master,M,5,138772,sales,IC,0
194894,0,130.0,Master,M,5,57316,sales,IC,0
117564,0,210.0,Bachelor,M,2,39388,sales,IC,0
45026,0,280.0,Bachelor,M,3,197206,marketing,IC,0
72812,0,94.0,High_School,M,1,129626,marketing,IC,0
171138,0,72.0,Master,F,3,172541,HR,IC,0
66140,0,108.0,Bachelor,F,2,193818,HR,IC,0
164354,0,321.0,PhD,F,2,180930,sales,IC,0
160213,0,213.0,Master,M,1,45803,sales,IC,0
53677,0,89.0,Master,M,12,41533,HR,MM,8
9703,0,124.0,Master,F,6,180037,sales,IC,0
194847,0,237.0,Bachelor,M,4,102632,marketing,IC,0
74079,0,138.0,Bachelor,F,2,134728,marketing,IC,0
132713,1,275.0,Bachelor,M,5,131525,sales,IC,0
69463,1,158.0,High_School,M,5,91869,marketing,MM,6
146258,1,69.0,Bachelor,M,3,52319,sales,IC,0
32405,0,66.0,Master,M,10,24681,HR,MM,12
176306,0,329.0,Master,M,1,14299,engineering,IC,0
140777,0,72.0,Bachelor,F,9,22977,HR,IC,0
79323,0,324.0,PhD,M,1,64750,engineering,IC,0
33160,0,251.0,PhD,M,3,189222,engineering,IC,0
196927,0,94.0,Bachelor,M,2,52319,sales,IC,0
169565,0,113.0,PhD,M,3,88007,sales,IC,0
145892,0,131.0,Bachelor,F,9,132309,sales,IC,0
196551,1,208.0,Master,M,4,90639,marketing,IC,0
80192,1,148.0,Master,M,6,146220,marketing,IC,0
113979,1,156.0,High_School,F,1,111363,sales,IC,0
34777,1,113.0,Master,F,1,159838,marketing,IC,0
38123,0,102.0,Master,F,3,102498,HR,IC,0
85596,1,262.0,Bachelor,M,2,21470,marketing,IC,0
23801,0,211.0,PhD,M,3,54136,marketing,IC,0
52096,1,91.0,Bachelor,M,1,141317,sales,IC,0
113336,0,132.0,PhD,M,2,135848,marketing,IC,0
19517,1,314.0,PhD,M,6,138948,marketing,IC,0
113980,0,283.0,High_School,M,4,129626,marketing,IC,0
169856,0,301.0,High_School,M,2,165853,engineering,IC,0
194968,0,71.0,PhD,M,1,104759,HR,IC,0
173223,0,159.0,PhD,M,2,164547,sales,IC,0
43568,0,215.0,Bachelor,F,3,98419,marketing,IC,0
171867,0,199.0,PhD,M,6,37434,sales,IC,0
80532,0,319.0,High_School,F,3,122197,engineering,IC,0
132159,0,309.0,Bachelor,M,6,126330,engineering,IC,0
149611,0,202.0,Master,M,4,64724,marketing,IC,0
119835,1,359.0,Bachelor,M,4,168797,marketing,IC,0
185940,1,330.0,Bachelor,M,3,80728,engineering,IC,0
63781,1,60.0,PhD,M,3,83032,marketing,IC,0
41278,1,90.0,High_School,M,7,57316,sales,IC,0
113215,0,198.0,High_School,M,4,129410,sales,IC,0
136301,1,100.0,Bachelor,M,1,191495,sales,IC,0
144396,0,91.0,Bachelor,M,1,150290,HR,IC,0
192253,0,98.0,PhD,M,3,158609,sales,IC,0
17820,0,203.0,Bachelor,M,5,16073,marketing,IC,0
143444,0,236.0,Bachelor,M,4,146404,marketing,IC,0
143019,0,110.0,PhD,M,4,116180,engineering,IC,0
110838,0,267.0,PhD,M,4,52920,sales,IC,0
154134,0,119.0,High_School,F,3,32405,HR,IC,0
116536,0,168.0,Bachelor,F,3,20828,marketing,IC,0
1258,0,134.0,PhD,M,1,127266,marketing,IC,0
165575,0,273.0,Master,M,3,41335,engineering,IC,0
42030,0,78.0,PhD,F,2,53856,HR,IC,0
37254,0,86.0,PhD,M,1,107694,HR,IC,0
85573,1,207.0,Master,M,5,132283,engineering,IC,0
29523,0,98.0,Master,M,7,95169,sales,IC,0
195948,0,62.0,Master,M,4,14226,HR,IC,0
163494,0,145.0,High_School,F,2,139180,marketing,IC,0
53489,0,148.0,High_School,M,1,122762,sales,IC,0
138933,0,337.0,Master,F,3,1808,engineering,IC,0
193381,0,175.0,PhD,M,1,183065,engineering,IC,0
33169,0,270.0,High_School,M,2,68201,sales,IC,0
35499,1,94.0,High_School,M,5,134865,sales,MM,12
103890,0,143.0,Master,M,1,121527,marketing,IC,0
174254,0,90.0,Master,M,3,118506,HR,IC,0
26183,0,258.0,Master,M,12,145667,sales,MM,14
156417,0,127.0,PhD,M,4,21377,sales,IC,0
123410,1,165.0,PhD,M,3,111363,sales,IC,0
14103,0,126.0,Bachelor,M,5,111363,sales,IC,0
26266,0,113.0,Bachelor,M,5,1610,engineering,IC,0
158806,0,327.0,High_School,M,4,81644,engineering,IC,0
60314,0,359.0,Bachelor,F,1,76310,engineering,IC,0
37343,0,128.0,Bachelor,M,4,105542,marketing,IC,0
116361,1,274.0,PhD,F,4,8663,sales,IC,0
13325,0,211.0,Master,F,3,49729,sales,IC,0
132762,0,83.0,Master,M,7,38308,marketing,IC,0
77988,1,146.0,Bachelor,M,1,187053,engineering,IC,0
52245,0,64.0,Bachelor,M,2,140838,HR,IC,0
47889,1,265.0,Bachelor,M,2,74818,sales,IC,0
172992,0,280.0,PhD,F,2,34977,sales,IC,0
147200,0,93.0,High_School,M,5,66420,HR,IC,0
39215,1,326.0,Master,F,2,146473,marketing,IC,0
64413,0,287.0,PhD,F,5,149135,engineering,IC,0
3308,1,344.0,PhD,F,1,1050,engineering,IC,0
115043,0,280.0,High_School,M,4,154703,engineering,IC,0
112023,1,305.0,High_School,M,3,12649,engineering,IC,0
142850,0,145.0,Master,M,7,78493,sales,MM,13
172312,0,60.0,Master,F,5,61443,HR,IC,0
159148,0,239.0,Bachelor,M,1,134728,marketing,IC,0
45998,1,347.0,High_School,M,5,70819,engineering,IC,0
151696,0,110.0,High_School,F,11,77857,HR,MM,14
131520,1,103.0,Bachelor,M,2,183065,engineering,IC,0
185979,0,77.0,PhD,M,4,169271,marketing,IC,0
43351,1,246.0,Bachelor,F,3,29547,engineering,IC,0
46364,0,208.0,PhD,M,3,142926,engineering,IC,0
62161,1,152.0,PhD,F,2,125912,marketing,MM,12
194485,0,181.0,Bachelor,M,6,8711,marketing,IC,0
46514,0,226.0,Bachelor,M,3,74066,engineering,IC,0
120559,1,90.0,PhD,M,2,168905,engineering,IC,0
46432,0,213.0,High_School,M,2,191649,sales,IC,0
133829,0,130.0,Bachelor,F,2,14465,HR,IC,0
172803,1,361.0,Master,M,3,22090,marketing,IC,0
116727,0,257.0,Bachelor,M,3,147106,sales,IC,0
146473,1,140.0,Bachelor,F,13,156036,marketing,MM,14
78099,1,62.0,PhD,F,3,139278,HR,IC,0
49578,1,111.0,Master,M,1,192414,sales,IC,0
